order_id,order_date,order_year_month,customer_id,signup_date,signup_cohort,acquisition_channel,city,product_id,product_category,quantity,gross_amount,discount_amount,net_revenue,shipping_cost,payment_fee,total_cogs,cm2_operating_profit,discount_pct
ORD-015799,2026-03-14,2026-03,3254,2026-02-16,2026-02,Influencer,Mumbai,P104,Fashion,1,1499.0,74.95,1424.05,80.0,28.48,600.0,715.5699999999999,5.0
ORD-015800,2026-06-25,2026-06,3011,2026-01-20,2026-01,Paid Search,Mumbai,P102,Electronics,3,2397.0,0.0,2397.0,80.0,47.94,1350.0,919.06,0.0
ORD-015801,2025-02-10,2025-02,7858,2024-12-30,2024-12,Paid Search,Pune,P101,Electronics,1,1999.0,0.0,1999.0,80.0,39.98,1200.0,679.02,0.0
ORD-015802,2025-07-17,2025-07,5994,2025-05-04,2025-05,Organic Search,Pune,P104,Fashion,1,1499.0,149.9,1349.1,80.0,26.98,600.0,642.1199999999999,10.0
ORD-015803,2024-11-12,2024-11,5636,2024-10-09,2024-10,Email Referral,Mumbai,P105,Home & Kitchen,2,1998.0,99.9,1898.1,60.0,37.96,800.0,1000.1399999999999,5.0
ORD-015804,2025-01-16,2025-01,8809,2024-12-17,2024-12,Paid Search,Mumbai,P105,Home & Kitchen,1,999.0,0.0,999.0,60.0,19.98,400.0,519.02,0.0
ORD-015805,2025-08-11,2025-08,7998,2025-06-14,2025-06,Influencer,Pune,P104,Fashion,1,1499.0,0.0,1499.0,80.0,29.98,600.0,789.02,0.0
ORD-015806,2025-12-25,2025-12,10238,2025-12-08,2025-12,Paid Search,Bengaluru,P105,Home & Kitchen,1,999.0,149.85,849.15,60.0,16.98,400.0,372.16999999999996,15.0
ORD-015807,2024-10-21,2024-10,5834,2024-09-05,2024-09,Paid Search,Bengaluru,P101,Electronics,2,3998.0,999.5,2998.5,60.0,59.97,2400.0,478.53,25.0
ORD-015808,2025-03-04,2025-03,3935,2025-01-31,2025-01,Organic Search,Delhi NCR,P107,Beauty & Grooming,1,699.0,0.0,699.0,100.0,13.98,250.0,335.02,0.0
ORD-015809,2026-04-08,2026-04,9663,2026-02-09,2026-02,Paid Search,Hyderabad,P103,Fashion,1,899.0,134.85,764.15,100.0,15.28,300.0,348.87,15.0
ORD-015810,2026-06-17,2026-06,1372,2026-06-11,2026-06,Paid Search,Delhi NCR,P103,Fashion,1,899.0,134.85,764.15,60.0,15.28,300.0,388.87,15.0
ORD-015811,2025-12-30,2025-12,7999,2025-11-10,2025-11,Paid Search,Delhi NCR,P107,Beauty & Grooming,1,699.0,244.65,454.35,80.0,9.09,250.0,115.26000000000002,35.0
ORD-015812,2026-05-12,2026-05,2404,2026-03-28,2026-03,Organic Search,Mumbai,P101,Electronics,1,1999.0,0.0,1999.0,60.0,39.98,1200.0,699.02,0.0
ORD-015813,2026-04-20,2026-04,5603,2026-01-05,2026-01,Influencer,Pune,P105,Home & Kitchen,2,1998.0,0.0,1998.0,80.0,39.96,800.0,1078.04,0.0
ORD-015814,2025-03-04,2025-03,4947,2025-02-11,2025-02,Organic Search,Mumbai,P103,Fashion,1,899.0,0.0,899.0,80.0,17.98,300.0,501.02,0.0
ORD-015815,2026-02-22,2026-02,5674,2025-11-28,2025-11,Paid Search,Bengaluru,P105,Home & Kitchen,1,999.0,349.65,649.35,60.0,12.99,400.0,176.36,35.0
ORD-015816,2026-06-13,2026-06,2008,2026-06-12,2026-06,Influencer,Bengaluru,P105,Home & Kitchen,1,999.0,49.95,949.05,100.0,18.98,400.0,430.06999999999994,5.0
ORD-015817,2024-09-14,2024-09,1668,2024-08-31,2024-08,Paid Search,Delhi NCR,P102,Electronics,1,799.0,119.85,679.15,80.0,13.58,450.0,135.56999999999996,15.0
ORD-015818,2025-04-27,2025-04,2447,2025-04-23,2025-04,Organic Search,Delhi NCR,P106,Beauty & Grooming,1,499.0,0.0,499.0,80.0,9.98,150.0,259.02,0.0
ORD-015819,2025-04-07,2025-04,4967,2025-03-26,2025-03,Paid Search,Delhi NCR,P103,Fashion,1,899.0,134.85,764.15,60.0,15.28,300.0,388.87,15.0
ORD-015820,2025-06-29,2025-06,5369,2025-06-11,2025-06,Paid Search,Mumbai,P105,Home & Kitchen,2,1998.0,699.3,1298.7,60.0,25.97,800.0,412.73,35.0
ORD-015821,2025-12-13,2025-12,6318,2025-10-31,2025-10,Email Referral,Delhi NCR,P102,Electronics,1,799.0,0.0,799.0,80.0,15.98,450.0,253.02,0.0
ORD-015822,2025-07-17,2025-07,8247,2025-07-15,2025-07,Organic Search,Delhi NCR,P101,Electronics,2,3998.0,399.8,3598.2,80.0,71.96,2400.0,1046.2399999999998,10.0
ORD-015823,2024-10-12,2024-10,4030,2024-10-02,2024-10,Organic Search,Pune,P106,Beauty & Grooming,1,499.0,0.0,499.0,100.0,9.98,150.0,239.02,0.0
ORD-015824,2026-06-03,2026-06,9233,2026-04-06,2026-04,Organic Search,Mumbai,P103,Fashion,2,1798.0,0.0,1798.0,60.0,35.96,600.0,1102.04,0.0
ORD-015825,2025-04-12,2025-04,6893,2025-02-19,2025-02,Meta Ads,Delhi NCR,P101,Electronics,1,1999.0,0.0,1999.0,80.0,39.98,1200.0,679.02,0.0
ORD-015826,2025-01-09,2025-01,8191,2024-12-02,2024-12,Meta Ads,Mumbai,P101,Electronics,1,1999.0,0.0,1999.0,80.0,39.98,1200.0,679.02,0.0
ORD-015827,2025-07-08,2025-07,5805,2025-05-15,2025-05,Influencer,Delhi NCR,P106,Beauty & Grooming,1,499.0,24.95,474.05,60.0,9.48,150.0,254.57000000000002,5.0
ORD-015828,2025-03-12,2025-03,7380,2025-01-14,2025-01,Influencer,Bengaluru,P107,Beauty & Grooming,1,699.0,0.0,699.0,60.0,13.98,250.0,375.02,0.0
ORD-015829,2024-10-02,2024-10,9318,2024-09-22,2024-09,Organic Search,Hyderabad,P106,Beauty & Grooming,1,499.0,0.0,499.0,60.0,9.98,150.0,279.02,0.0
ORD-015830,2026-04-27,2026-04,1778,2026-03-24,2026-03,Organic Search,Mumbai,P107,Beauty & Grooming,2,1398.0,0.0,1398.0,100.0,27.96,500.0,770.04,0.0
ORD-015831,2024-11-24,2024-11,10028,2024-09-29,2024-09,Paid Search,Bengaluru,P104,Fashion,1,1499.0,0.0,1499.0,100.0,29.98,600.0,769.02,0.0
ORD-015832,2025-10-28,2025-10,10071,2025-09-09,2025-09,Influencer,Hyderabad,P107,Beauty & Grooming,2,1398.0,0.0,1398.0,100.0,27.96,500.0,770.04,0.0
ORD-015833,2025-07-11,2025-07,5490,2025-06-13,2025-06,Meta Ads,Mumbai,P103,Fashion,1,899.0,224.75,674.25,60.0,13.48,300.0,300.77,25.0
ORD-015834,2024-11-19,2024-11,7271,2024-10-25,2024-10,Meta Ads,Pune,P101,Electronics,2,3998.0,599.7,3398.3,60.0,67.97,2400.0,870.3300000000002,15.0
ORD-015835,2025-12-19,2025-12,8282,2025-12-06,2025-12,Paid Search,Pune,P106,Beauty & Grooming,2,998.0,0.0,998.0,60.0,19.96,300.0,618.04,0.0
ORD-015836,2025-01-30,2025-01,10029,2025-01-09,2025-01,Email Referral,Bengaluru,P101,Electronics,1,1999.0,0.0,1999.0,100.0,39.98,1200.0,659.02,0.0
ORD-015837,2025-04-18,2025-04,9717,2025-03-01,2025-03,Meta Ads,Bengaluru,P101,Electronics,1,1999.0,499.75,1499.25,60.0,29.98,1200.0,209.27,25.0
ORD-015838,2025-11-08,2025-11,10444,2025-10-17,2025-10,Meta Ads,Delhi NCR,P105,Home & Kitchen,2,1998.0,499.5,1498.5,60.0,29.97,800.0,608.53,25.0
ORD-015839,2025-09-08,2025-09,8689,2025-08-01,2025-08,Paid Search,Bengaluru,P103,Fashion,2,1798.0,449.5,1348.5,60.0,26.97,600.0,661.53,25.0
ORD-015841,2024-10-25,2024-10,8331,2024-10-23,2024-10,Paid Search,Delhi NCR,P103,Fashion,1,899.0,134.85,764.15,80.0,15.28,300.0,368.87,15.0
ORD-015842,2026-06-20,2026-06,9927,2026-04-18,2026-04,Meta Ads,Delhi NCR,P103,Fashion,1,899.0,314.65,584.35,100.0,11.69,300.0,172.66000000000003,35.0
ORD-015843,2026-07-25,2026-07,7872,2026-05-28,2026-05,Paid Search,Delhi NCR,P103,Fashion,1,899.0,0.0,899.0,80.0,17.98,300.0,501.02,0.0
ORD-015844,2026-02-18,2026-02,1169,2026-01-18,2026-01,Paid Search,Mumbai,P103,Fashion,1,899.0,134.85,764.15,80.0,15.28,300.0,368.87,15.0
ORD-015845,2025-06-18,2025-06,10341,2025-06-11,2025-06,Organic Search,Bengaluru,P101,Electronics,1,1999.0,0.0,1999.0,60.0,39.98,1200.0,699.02,0.0
ORD-015846,2026-01-15,2026-01,9492,2025-12-27,2025-12,Paid Search,Delhi NCR,P107,Beauty & Grooming,3,2097.0,314.55,1782.45,80.0,35.65,750.0,916.8000000000001,15.0
ORD-015847,2026-01-14,2026-01,6034,2025-12-29,2025-12,Organic Search,Hyderabad,P102,Electronics,1,799.0,79.9,719.1,100.0,14.38,450.0,154.72000000000003,10.0
ORD-015848,2026-07-13,2026-07,1522,2026-05-18,2026-05,Meta Ads,Delhi NCR,P104,Fashion,1,1499.0,524.65,974.35,80.0,19.49,600.0,274.86,35.0
ORD-015849,2026-04-21,2026-04,9810,2026-03-21,2026-03,Paid Search,Delhi NCR,P103,Fashion,1,899.0,314.65,584.35,60.0,11.69,300.0,212.66000000000003,35.0
ORD-015850,2025-03-14,2025-03,10910,2025-02-23,2025-02,Paid Search,Delhi NCR,P105,Home & Kitchen,1,999.0,0.0,999.0,100.0,19.98,400.0,479.02,0.0
ORD-015851,2025-12-23,2025-12,9494,2025-11-07,2025-11,Email Referral,Hyderabad,P102,Electronics,3,2397.0,0.0,2397.0,80.0,47.94,1350.0,919.06,0.0
ORD-015852,2025-05-09,2025-05,9845,2025-04-26,2025-04,Paid Search,Pune,P105,Home & Kitchen,1,999.0,149.85,849.15,100.0,16.98,400.0,332.16999999999996,15.0
ORD-015853,2026-08-10,2026-08,4302,2026-06-25,2026-06,Email Referral,Delhi NCR,P101,Electronics,1,1999.0,99.95,1899.05,60.0,37.98,1200.0,601.0699999999999,5.0
ORD-015855,2024-12-25,2024-12,3280,2024-12-15,2024-12,Paid Search,Bengaluru,P107,Beauty & Grooming,1,699.0,104.85,594.15,100.0,11.88,250.0,232.26999999999998,15.0
ORD-015856,2025-01-18,2025-01,10815,2025-01-14,2025-01,Email Referral,Delhi NCR,P104,Fashion,1,1499.0,149.9,1349.1,60.0,26.98,600.0,662.1199999999999,10.0
ORD-015857,2026-01-07,2026-01,2682,2025-09-11,2025-09,Email Referral,Mumbai,P101,Electronics,1,1999.0,0.0,1999.0,60.0,39.98,1200.0,699.02,0.0
ORD-015858,2024-12-17,2024-12,1092,2024-11-27,2024-11,Organic Search,Hyderabad,P101,Electronics,1,1999.0,0.0,1999.0,60.0,39.98,1200.0,699.02,0.0
ORD-015859,2025-05-29,2025-05,4707,2025-04-10,2025-04,Organic Search,Mumbai,P106,Beauty & Grooming,2,998.0,0.0,998.0,80.0,19.96,300.0,598.04,0.0
ORD-015860,2026-02-20,2026-02,1961,2026-02-01,2026-02,Paid Search,Mumbai,P103,Fashion,1,899.0,134.85,764.15,100.0,15.28,300.0,348.87,15.0
ORD-015861,2026-06-04,2026-06,5160,2026-03-17,2026-03,Meta Ads,Bengaluru,P106,Beauty & Grooming,2,998.0,0.0,998.0,60.0,19.96,300.0,618.04,0.0
ORD-015862,2026-03-18,2026-03,1844,2026-02-16,2026-02,Email Referral,Bengaluru,P106,Beauty & Grooming,2,998.0,0.0,998.0,60.0,19.96,300.0,618.04,0.0
ORD-015863,2024-10-18,2024-10,1219,2024-10-02,2024-10,Organic Search,Mumbai,P105,Home & Kitchen,3,2997.0,149.85,2847.15,60.0,56.94,1200.0,1530.21,5.0
ORD-015864,2026-06-02,2026-06,9896,2026-03-18,2026-03,Paid Search,Mumbai,P103,Fashion,1,899.0,134.85,764.15,60.0,15.28,300.0,388.87,15.0
ORD-015865,2026-03-24,2026-03,7029,2026-03-11,2026-03,Organic Search,Hyderabad,P101,Electronics,1,1999.0,0.0,1999.0,80.0,39.98,1200.0,679.02,0.0
ORD-015866,2025-07-15,2025-07,1247,2025-05-18,2025-05,Meta Ads,Hyderabad,P107,Beauty & Grooming,2,1398.0,489.3,908.7,60.0,18.17,500.0,330.53000000000003,35.0
ORD-015867,2026-01-27,2026-01,6110,2026-01-10,2026-01,Email Referral,Pune,P104,Fashion,1,1499.0,0.0,1499.0,80.0,29.98,600.0,789.02,0.0
ORD-015868,2024-10-09,2024-10,9249,2024-09-13,2024-09,Influencer,Hyderabad,P102,Electronics,2,1598.0,0.0,1598.0,60.0,31.96,900.0,606.04,0.0
ORD-015869,2025-02-12,2025-02,7125,2024-12-30,2024-12,Influencer,Bengaluru,P107,Beauty & Grooming,2,1398.0,69.9,1328.1,80.0,26.56,500.0,721.54,5.0
ORD-015870,2025-03-04,2025-03,7326,2025-01-16,2025-01,Paid Search,Pune,P101,Electronics,1,1999.0,0.0,1999.0,60.0,39.98,1200.0,699.02,0.0
ORD-015871,2025-08-09,2025-08,7308,2025-07-12,2025-07,Meta Ads,Mumbai,P107,Beauty & Grooming,1,699.0,174.75,524.25,80.0,10.48,250.0,183.77,25.0
ORD-015872,2025-11-20,2025-11,2913,2025-11-13,2025-11,Email Referral,Bengaluru,P107,Beauty & Grooming,2,1398.0,0.0,1398.0,80.0,27.96,500.0,790.04,0.0
ORD-015873,2025-01-22,2025-01,5222,2024-11-21,2024-11,Organic Search,Pune,P101,Electronics,2,3998.0,0.0,3998.0,60.0,79.96,2400.0,1458.04,0.0
ORD-015874,2025-06-28,2025-06,8375,2025-03-23,2025-03,Paid Search,Pune,P101,Electronics,1,1999.0,0.0,1999.0,100.0,39.98,1200.0,659.02,0.0
ORD-015875,2025-10-28,2025-10,1267,2025-07-09,2025-07,Organic Search,Bengaluru,P105,Home & Kitchen,2,1998.0,0.0,1998.0,80.0,39.96,800.0,1078.04,0.0
ORD-015876,2025-05-01,2025-05,4483,2025-04-27,2025-04,Paid Search,Hyderabad,P102,Electronics,2,1598.0,239.7,1358.3,100.0,27.17,900.0,331.12999999999994,15.0
ORD-015877,2026-04-07,2026-04,10873,2026-02-09,2026-02,Paid Search,Delhi NCR,P104,Fashion,2,2998.0,1049.3,1948.7,100.0,38.97,1200.0,609.73,35.0
ORD-015878,2024-12-13,2024-12,2532,2024-12-03,2024-12,Organic Search,Bengaluru,P101,Electronics,1,1999.0,0.0,1999.0,60.0,39.98,1200.0,699.02,0.0
ORD-015879,2025-07-18,2025-07,5565,2025-07-14,2025-07,Paid Search,Pune,P102,Electronics,1,799.0,279.65,519.35,60.0,10.39,450.0,-1.0399999999999778,35.0
ORD-015880,2025-11-06,2025-11,5229,2025-11-03,2025-11,Meta Ads,Pune,P107,Beauty & Grooming,2,1398.0,489.3,908.7,60.0,18.17,500.0,330.53000000000003,35.0
ORD-015881,2026-03-02,2026-03,8156,2026-03-02,2026-03,Influencer,Pune,P107,Beauty & Grooming,2,1398.0,0.0,1398.0,60.0,27.96,500.0,810.04,0.0
ORD-015882,2025-06-20,2025-06,10212,2025-02-26,2025-02,Email Referral,Bengaluru,P101,Electronics,2,3998.0,0.0,3998.0,60.0,79.96,2400.0,1458.04,0.0
ORD-015883,2026-07-28,2026-07,1318,2026-06-17,2026-06,Paid Search,Hyderabad,P106,Beauty & Grooming,2,998.0,249.5,748.5,80.0,14.97,300.0,353.53,25.0
ORD-015884,2026-02-02,2026-02,10793,2025-12-23,2025-12,Paid Search,Bengaluru,P102,Electronics,2,1598.0,239.7,1358.3,60.0,27.17,900.0,371.12999999999994,15.0
ORD-015885,2025-01-19,2025-01,1711,2024-11-05,2024-11,Organic Search,Pune,P102,Electronics,2,1598.0,0.0,1598.0,60.0,31.96,900.0,606.04,0.0
ORD-015886,2025-11-02,2025-11,9643,2025-08-05,2025-08,Paid Search,Mumbai,P105,Home & Kitchen,1,999.0,349.65,649.35,60.0,12.99,400.0,176.36,35.0
ORD-015887,2026-06-01,2026-06,2744,2026-06-01,2026-06,Paid Search,Bengaluru,P105,Home & Kitchen,1,999.0,149.85,849.15,80.0,16.98,400.0,352.16999999999996,15.0
ORD-015888,2025-07-10,2025-07,2324,2025-05-08,2025-05,Paid Search,Mumbai,P102,Electronics,1,799.0,199.75,599.25,60.0,11.98,450.0,77.27,25.0
ORD-015889,2025-08-20,2025-08,3681,2025-07-29,2025-07,Paid Search,Bengaluru,P103,Fashion,1,899.0,0.0,899.0,80.0,17.98,300.0,501.02,0.0
ORD-015890,2025-04-07,2025-04,5238,2025-03-21,2025-03,Organic Search,Pune,P107,Beauty & Grooming,2,1398.0,0.0,1398.0,60.0,27.96,500.0,810.04,0.0
ORD-015891,2025-01-14,2025-01,4052,2024-11-14,2024-11,Meta Ads,Mumbai,P101,Electronics,1,1999.0,699.65,1299.35,60.0,25.99,1200.0,13.35999999999991,35.0
ORD-015892,2026-05-29,2026-05,5665,2026-05-04,2026-05,Influencer,Mumbai,P105,Home & Kitchen,1,999.0,49.95,949.05,60.0,18.98,400.0,470.06999999999994,5.0
ORD-015893,2026-08-03,2026-08,3705,2026-01-23,2026-01,Organic Search,Pune,P106,Beauty & Grooming,1,499.0,24.95,474.05,80.0,9.48,150.0,234.57000000000002,5.0
ORD-015894,2025-06-09,2025-06,6676,2025-03-18,2025-03,Paid Search,Delhi NCR,P102,Electronics,1,799.0,279.65,519.35,80.0,10.39,450.0,-21.039999999999978,35.0
ORD-015895,2024-11-04,2024-11,7788,2024-10-26,2024-10,Influencer,Delhi NCR,P106,Beauty & Grooming,1,499.0,24.95,474.05,60.0,9.48,150.0,254.57000000000002,5.0
ORD-015896,2025-08-17,2025-08,3641,2025-07-16,2025-07,Paid Search,Hyderabad,P103,Fashion,1,899.0,134.85,764.15,60.0,15.28,300.0,388.87,15.0
ORD-015897,2026-02-02,2026-02,8377,2025-12-10,2025-12,Meta Ads,Pune,P102,Electronics,1,799.0,119.85,679.15,80.0,13.58,450.0,135.56999999999996,15.0
ORD-015898,2025-08-01,2025-08,9139,2025-07-14,2025-07,Meta Ads,Pune,P104,Fashion,1,1499.0,374.75,1124.25,80.0,22.48,600.0,421.77,25.0
ORD-015899,2024-10-01,2024-10,6363,2024-09-23,2024-09,Meta Ads,Bengaluru,P102,Electronics,2,1598.0,559.3,1038.7,60.0,20.77,900.0,57.93000000000005,35.0
ORD-015900,2024-10-02,2024-10,1695,2024-09-06,2024-09,Paid Search,Pune,P104,Fashion,1,1499.0,374.75,1124.25,80.0,22.48,600.0,421.77,25.0
ORD-015901,2025-08-29,2025-08,5254,2025-08-24,2025-08,Meta Ads,Mumbai,P105,Home & Kitchen,1,999.0,249.75,749.25,80.0,14.98,400.0,254.27,25.0
ORD-015902,2026-06-24,2026-06,9532,2026-06-12,2026-06,Paid Search,Pune,P105,Home & Kitchen,1,999.0,349.65,649.35,60.0,12.99,400.0,176.36,35.0
ORD-015903,2025-09-21,2025-09,2769,2025-07-26,2025-07,Meta Ads,Delhi NCR,P102,Electronics,1,799.0,0.0,799.0,60.0,15.98,450.0,273.02,0.0
ORD-015904,2024-11-18,2024-11,9284,2024-10-26,2024-10,Paid Search,Pune,P105,Home & Kitchen,1,999.0,149.85,849.15,100.0,16.98,400.0,332.16999999999996,15.0
ORD-015905,2025-12-26,2025-12,1172,2025-11-30,2025-11,Paid Search,Hyderabad,P102,Electronics,1,799.0,199.75,599.25,80.0,11.98,450.0,57.269999999999996,25.0
ORD-015906,2025-06-06,2025-06,3750,2025-04-23,2025-04,Organic Search,Bengaluru,P106,Beauty & Grooming,1,499.0,24.95,474.05,80.0,9.48,150.0,234.57000000000002,5.0
ORD-015907,2025-01-28,2025-01,4103,2025-01-07,2025-01,Influencer,Hyderabad,P102,Electronics,1,799.0,79.9,719.1,80.0,14.38,450.0,174.72000000000003,10.0
ORD-015908,2025-10-12,2025-10,1621,2025-09-16,2025-09,Paid Search,Pune,P104,Fashion,1,1499.0,224.85,1274.15,80.0,25.48,600.0,568.6700000000001,15.0
ORD-015909,2026-03-16,2026-03,6215,2026-01-12,2026-01,Meta Ads,Pune,P101,Electronics,2,3998.0,999.5,2998.5,60.0,59.97,2400.0,478.53,25.0
ORD-015910,2025-07-17,2025-07,10181,2025-06-14,2025-06,Meta Ads,Bengaluru,P102,Electronics,1,799.0,279.65,519.35,60.0,10.39,450.0,-1.0399999999999778,35.0
ORD-015911,2026-02-21,2026-02,1077,2025-12-02,2025-12,Organic Search,Hyderabad,P101,Electronics,2,3998.0,0.0,3998.0,80.0,79.96,2400.0,1438.04,0.0
ORD-015912,2024-12-03,2024-12,3199,2024-10-16,2024-10,Meta Ads,Hyderabad,P107,Beauty & Grooming,1,699.0,104.85,594.15,100.0,11.88,250.0,232.26999999999998,15.0
ORD-015913,2025-04-17,2025-04,5238,2025-03-21,2025-03,Organic Search,Pune,P103,Fashion,1,899.0,0.0,899.0,60.0,17.98,300.0,521.02,0.0
ORD-015914,2025-02-27,2025-02,9423,2024-11-10,2024-11,Paid Search,Hyderabad,P105,Home & Kitchen,2,1998.0,699.3,1298.7,100.0,25.97,800.0,372.73,35.0
ORD-015915,2025-09-24,2025-09,7028,2025-08-31,2025-08,Paid Search,Hyderabad,P103,Fashion,1,899.0,134.85,764.15,80.0,15.28,300.0,368.87,15.0
ORD-015916,2025-08-08,2025-08,6856,2025-03-21,2025-03,Organic Search,Hyderabad,P103,Fashion,2,1798.0,0.0,1798.0,60.0,35.96,600.0,1102.04,0.0
ORD-015917,2025-07-22,2025-07,3545,2025-04-17,2025-04,Paid Search,Mumbai,P107,Beauty & Grooming,3,2097.0,0.0,2097.0,60.0,41.94,750.0,1245.06,0.0
ORD-015918,2026-02-07,2026-02,3858,2026-01-22,2026-01,Paid Search,Hyderabad,P102,Electronics,2,1598.0,239.7,1358.3,80.0,27.17,900.0,351.12999999999994,15.0
ORD-015919,2025-03-07,2025-03,2554,2025-03-06,2025-03,Influencer,Pune,P103,Fashion,1,899.0,0.0,899.0,100.0,17.98,300.0,481.02,0.0
ORD-015920,2024-10-19,2024-10,7275,2024-10-05,2024-10,Meta Ads,Mumbai,P102,Electronics,1,799.0,279.65,519.35,80.0,10.39,450.0,-21.039999999999978,35.0
ORD-015921,2024-11-08,2024-11,4741,2024-10-12,2024-10,Influencer,Mumbai,P105,Home & Kitchen,1,999.0,99.9,899.1,80.0,17.98,400.0,401.12,10.0
ORD-015922,2025-11-08,2025-11,10154,2025-07-29,2025-07,Meta Ads,Hyderabad,P105,Home & Kitchen,1,999.0,249.75,749.25,60.0,14.98,400.0,274.27,25.0
ORD-015923,2025-03-13,2025-03,2628,2025-03-03,2025-03,Meta Ads,Mumbai,P103,Fashion,1,899.0,314.65,584.35,80.0,11.69,300.0,192.66000000000003,35.0
ORD-015925,2025-08-26,2025-08,4205,2025-03-01,2025-03,Organic Search,Hyderabad,P104,Fashion,1,1499.0,0.0,1499.0,60.0,29.98,600.0,809.02,0.0
ORD-015926,2025-10-19,2025-10,2029,2025-09-20,2025-09,Paid Search,Pune,P104,Fashion,1,1499.0,374.75,1124.25,100.0,22.48,600.0,401.77,25.0
ORD-015927,2024-09-27,2024-09,1648,2024-09-20,2024-09,Organic Search,Hyderabad,P101,Electronics,1,1999.0,99.95,1899.05,80.0,37.98,1200.0,581.0699999999999,5.0
ORD-015928,2026-03-20,2026-03,6304,2026-01-16,2026-01,Influencer,Hyderabad,P101,Electronics,1,1999.0,99.95,1899.05,100.0,37.98,1200.0,561.0699999999999,5.0
ORD-015929,2025-09-17,2025-09,4163,2025-08-29,2025-08,Paid Search,Bengaluru,P106,Beauty & Grooming,1,499.0,74.85,424.15,80.0,8.48,150.0,185.67,15.0
ORD-015930,2026-02-14,2026-02,1903,2026-01-27,2026-01,Paid Search,Pune,P107,Beauty & Grooming,1,699.0,104.85,594.15,60.0,11.88,250.0,272.27,15.0
ORD-015931,2025-02-19,2025-02,5068,2025-02-15,2025-02,Email Referral,Hyderabad,P101,Electronics,2,3998.0,0.0,3998.0,100.0,79.96,2400.0,1418.04,0.0
ORD-015932,2026-07-23,2026-07,10696,2026-02-05,2026-02,Meta Ads,Mumbai,P103,Fashion,2,1798.0,269.7,1528.3,100.0,30.57,600.0,797.7299999999999,15.0
ORD-015933,2026-07-30,2026-07,6077,2026-04-20,2026-04,Organic Search,Delhi NCR,P107,Beauty & Grooming,2,1398.0,0.0,1398.0,60.0,27.96,500.0,810.04,0.0
ORD-015934,2025-12-07,2025-12,3898,2025-11-22,2025-11,Paid Search,Hyderabad,P102,Electronics,1,799.0,119.85,679.15,60.0,13.58,450.0,155.56999999999996,15.0
ORD-015935,2025-08-06,2025-08,10538,2025-08-04,2025-08,Organic Search,Pune,P107,Beauty & Grooming,2,1398.0,0.0,1398.0,100.0,27.96,500.0,770.04,0.0
ORD-015936,2026-03-16,2026-03,6563,2026-02-15,2026-02,Paid Search,Bengaluru,P101,Electronics,2,3998.0,0.0,3998.0,100.0,79.96,2400.0,1418.04,0.0
ORD-015937,2025-03-05,2025-03,9174,2025-02-25,2025-02,Paid Search,Delhi NCR,P102,Electronics,1,799.0,119.85,679.15,60.0,13.58,450.0,155.56999999999996,15.0
ORD-015938,2025-09-11,2025-09,9682,2025-08-12,2025-08,Influencer,Hyderabad,P103,Fashion,1,899.0,44.95,854.05,60.0,17.08,300.0,476.96999999999997,5.0
ORD-015939,2025-11-08,2025-11,6253,2025-09-02,2025-09,Organic Search,Mumbai,P102,Electronics,1,799.0,0.0,799.0,60.0,15.98,450.0,273.02,0.0
ORD-015940,2026-01-20,2026-01,8852,2025-12-30,2025-12,Organic Search,Bengaluru,P106,Beauty & Grooming,1,499.0,24.95,474.05,60.0,9.48,150.0,254.57000000000002,5.0
ORD-015941,2025-10-20,2025-10,9618,2025-09-12,2025-09,Paid Search,Delhi NCR,P102,Electronics,3,2397.0,599.25,1797.75,60.0,35.96,1350.0,351.79,25.0
ORD-015942,2026-02-04,2026-02,8229,2025-12-31,2025-12,Email Referral,Pune,P103,Fashion,1,899.0,44.95,854.05,80.0,17.08,300.0,456.96999999999997,5.0
ORD-015943,2025-06-14,2025-06,6682,2025-05-22,2025-05,Meta Ads,Hyderabad,P106,Beauty & Grooming,1,499.0,74.85,424.15,80.0,8.48,150.0,185.67,15.0
ORD-015944,2025-04-24,2025-04,6596,2024-11-21,2024-11,Meta Ads,Bengaluru,P104,Fashion,1,1499.0,524.65,974.35,100.0,19.49,600.0,254.86,35.0
ORD-015945,2025-03-24,2025-03,8391,2025-03-06,2025-03,Organic Search,Hyderabad,P107,Beauty & Grooming,2,1398.0,0.0,1398.0,100.0,27.96,500.0,770.04,0.0
ORD-015946,2025-04-21,2025-04,4992,2025-04-20,2025-04,Paid Search,Pune,P102,Electronics,1,799.0,279.65,519.35,60.0,10.39,450.0,-1.0399999999999778,35.0
ORD-015947,2025-09-18,2025-09,10600,2025-06-26,2025-06,Meta Ads,Delhi NCR,P107,Beauty & Grooming,1,699.0,104.85,594.15,80.0,11.88,250.0,252.26999999999998,15.0
ORD-015948,2025-04-04,2025-04,7463,2024-12-05,2024-12,Email Referral,Pune,P102,Electronics,2,1598.0,159.8,1438.2,80.0,28.76,900.0,429.44000000000005,10.0
ORD-015949,2025-09-16,2025-09,7369,2025-08-18,2025-08,Meta Ads,Bengaluru,P107,Beauty & Grooming,1,699.0,104.85,594.15,80.0,11.88,250.0,252.26999999999998,15.0
ORD-015950,2025-12-15,2025-12,9615,2025-12-12,2025-12,Paid Search,Bengaluru,P105,Home & Kitchen,1,999.0,249.75,749.25,80.0,14.98,400.0,254.27,25.0
